timestamp,occupant_id,room_air_quality,room_temperature,room_humidity,room_CO2,room_occupancy,lighting_intensity,HVAC_temperature,air_quality_control,energy_consumption,energy_cost,energy_efficiency,lighting_control
2024-01-01T00:00:00,1,39.21886831901772,21.7340063575038,58.50090239161291,455.51411790978034,0,302.334608224125,21.878946482718586,54.468373944072944,0.5972508368773556,0.032907917523546576,1,0.18693522783125835
2024-01-01T00:00:00,2,33.19585924538465,21.779128197255076,58.255680806334574,436.0939351914104,0,310.64036480776446,21.631198072063714,47.62693024431796,0.6696549112212894,0.07346340401944645,1,0.29425012156534064
2024-01-01T00:00:00,3,34.93279536998284,22.108782428970567,60.75879594972566,475.4447983857237,0,354.1174859762106,22.75962665879825,47.41853151532743,0.8354971955507338,0.11494300442010807,1,0.30468313066834285
2024-01-01T00:00:00,4,38.26412279024486,22.45089648278721,60.935018684504094,446.51768842791904,0,330.76630782660914,22.313274971045438,71.8513327343526,0.811543888330917,0.13224984250260827,1,0.26001190482873543
2024-01-01T00:00:00,5,42.47500313633,21.7664469596684,57.75690060261454,478.75185222534367,0,353.97577625459246,21.395228275291306,69.42262956456852,0.8022168054584549,0.08960501052471258,1,0.37043878070312086
2024-01-01T00:00:00,6,34.26055054581896,22.027628182238423,59.44508267734806,488.13676294828,0,335.54025543641404,21.297781192623418,51.3744514430067,0.8515825515313368,0.06801967035141297,1,0.27646467348423087
2024-01-01T00:00:00,7,36.28668871134757,22.309146579804707,59.0646183711067,513.136101609102,0,307.6324352943426,22.300306286999664,54.98529041271562,0.864452278757403,0.11512393038577139,1,0.29782612857354585
2024-01-01T00:00:00,8,42.65093044638395,22.172328401203156,63.28329520174092,505.83962459038463,0,344.7299220459181,22.05501955325577,59.82098960883389,0.6172448226247279,0.06468638538030215,1,0.20712337769328193
2024-01-01T00:00:00,9,32.95102908371385,21.82449090870085,61.23195884515099,556.2243073180223,0,311.62634862131125,22.0939049456532,51.27438634380168,0.7035891531618571,0.08559308638590792,1,0.2220609797168217
2024-01-01T00:00:00,10,37.5442101693805,21.96393740921499,54.35103756861752,556.2648196956175,0,316.99332429928256,22.269665465094093,46.654861433716846,0.9091206440526797,0.11441046567631642,1,0.27419056225880106
2024-01-01T00:15:00,1,41.49381234294234,22.429751535292727,55.66648071562823,441.1364019875496,0,332.2217577782922,22.69900377070637,55.20295790054126,0.8590057437497605,0.10712809124625283,1,0.20795125121845365
2024-01-01T00:15:00,2,41.98753889469148,22.449965266662257,59.740357686102,452.9222576302486,0,292.23678651065603,22.127540107047228,58.6084831600101,0.6050517664480106,0.03687676740144849,1,0.4228415691534295
2024-01-01T00:15:00,3,38.23644991041615,22.53952145576621,59.57573892758559,475.114574556845,0,355.68789249504084,22.104416465203634,65.02912236270639,0.7801488058421072,0.09274551935347755,1,0.21696734988924915
2024-01-01T00:15:00,4,32.692172378705905,21.93462134142773,59.05675482162003,455.360422704798,0,302.45336497509436,21.78639808458851,67.06541907716971,0.8308017093911607,0.06846796526289145,1,0.264831141022349
2024-01-01T00:15:00,5,40.42022665322183,22.81046635246441,54.265837898819136,507.5393277756685,0,353.5110074753527,22.492017632067785,57.20355015536293,0.6030254704931826,0.08253292443810463,1,0.3368150280283311
2024-01-01T00:15:00,6,28.789316571665356,22.228535815976343,57.32300626041563,509.9879271948635,0,317.9552079823264,22.275437598844412,60.244570285555554,0.3621549642815654,0.07361427231602835,1,0.28901550319980013
2024-01-01T00:15:00,7,41.36570197729999,22.82982872205062,57.300049985708746,495.77357409426736,0,367.9396693634799,22.724845740897578,55.74912212544397,0.6541000685169222,0.08226429881274935,1,0.3425525156274074
2024-01-01T00:15:00,8,44.95269918315719,21.98596809801801,56.44612748352978,491.0001885607945,0,317.4440036749931,22.235822955476802,67.03815152887361,0.9557491796935853,0.05956851907288222,1,0.28615607321573727
2024-01-01T00:15:00,9,31.842986514122124,22.411354125592155,60.28235160234675,548.5945027625758,0,310.4167124051986,22.227189039096427,46.965100430678596,0.5926497586030296,0.08238043281128757,1,0.28879228909118193
2024-01-01T00:15:00,10,36.81178507278244,22.425905704401337,57.248680918140295,535.5987054178756,0,332.61837025130956,21.777386117950837,64.5760100116109,0.8309432381769266,0.08370014109026058,1,0.20855823952392688
2024-01-01T00:30:00,1,40.86846623488012,22.0101482592581,56.263894390029584,429.1155059460666,0,273.855382026861,22.249918361116833,45.24386836462312,0.6141367523100972,0.08914408766857473,1,0.3702458626317231
2024-01-01T00:30:00,2,37.25800670229432,22.619707627998995,57.05119740275428,450.971306264217,0,345.4076440817216,23.520189881659483,57.94994960611883,0.7223847185186776,0.12031666469274191,1,0.3816986135070644
2024-01-01T00:30:00,3,37.96435192027411,22.753531106096737,60.3207723011053,460.1968161832892,0,364.09798217159437,22.976943819581532,62.65451473398662,1.1121025443883292,0.14731660678045422,1,0.2876330633933459
2024-01-01T00:30:00,4,37.34817203647386,22.0930313513222,56.61533321524367,438.48114148544767,0,352.9879762753943,21.547660681724107,54.95025779607502,0.8828874292931164,0.08589795904746614,1,0.40158571598208204
2024-01-01T00:30:00,5,36.75056683523287,21.876019904644167,56.789550536606605,464.0219769120233,0,342.9699213100857,21.355234432830592,52.75679426593837,1.07447715389149,0.08976218469892344,1,0.32235643688884585
2024-01-01T00:30:00,6,34.528715068492914,22.944609954799187,56.27747414103688,517.0968425077019,0,317.7850107543109,23.505398112657655,61.48842845489601,0.41411003862056556,0.04705707001298612,1,0.3443056784912839
2024-01-01T00:30:00,7,35.306894564610964,22.49274361253771,56.08995797333857,502.1831263985108,0,354.41582915402597,22.44470806495554,54.9294185366517,0.8010163314475219,0.07209203725218563,1,0.22099091447564773
2024-01-01T00:30:00,8,45.402597834480055,21.43399046640782,59.85884937025145,528.6023433543318,0,361.33388295067465,21.43008344035904,48.08192530220852,0.9244313781478279,0.13506659563724224,1,0.12776852061975752
2024-01-01T00:30:00,9,33.6647654618633,21.696495493929376,60.13426109858747,521.4216355694298,0,330.2132396686677,21.495272010387854,47.513069306904654,0.8574951617448612,0.11417991038021139,1,0.36115607811835954
2024-01-01T00:30:00,10,39.97207013006929,22.43365949389414,59.19355986580156,540.6750626091992,0,328.0943419768077,22.780943311781506,49.200468233935354,0.8119247157020492,0.07381948301192708,1,0.5087671301572363
2024-01-01T00:45:00,1,35.46749297557204,22.408935716453552,57.41750391284119,475.95366805182914,0,313.5168197666634,22.48252290232441,58.59306597129934,0.6690522525782217,0.09302230957751301,1,0.2526578445110493
2024-01-01T00:45:00,2,45.90192792971782,22.62997388613083,60.90411632733679,424.2549023127469,0,304.32650862840023,22.208138268423987,46.08886517802688,1.0095978569051502,0.0999112817026019,1,0.30557210256696443
2024-01-01T00:45:00,3,34.00247681506052,22.26659508590881,58.19789093858613,431.5568249819105,0,351.45870449860143,22.090596635791783,59.68278310337971,0.7228071018199183,0.10096075847132431,1,0.3541164954745343
2024-01-01T00:45:00,4,42.10208673331712,22.09833638363152,57.035897955892345,452.5845016406297,0,276.22140691285097,21.996814440394164,47.97036506228331,1.0537497213686158,0.10820600186784075,1,0.40234728408375214
2024-01-01T00:45:00,5,43.81553833586029,22.672476089628777,59.97097232828124,562.8205403210014,0,323.3249623567245,22.506096662049835,57.140330005566405,0.8170431995457854,0.10800773351997833,1,0.30867025958119554
2024-01-01T00:45:00,6,38.21912067916349,22.09141021445828,52.71341798343504,508.6667652294141,0,329.9724465568629,22.35125606157402,49.994505576250475,0.9819162652463953,0.09331582775860381,1,0.35702738349522944
2024-01-01T00:45:00,7,36.309718564818205,22.47108255839915,56.75331694677804,510.4542065104086,0,345.06869189310027,22.165626936192826,49.41787276915433,0.6363052762130755,0.037803949656555313,1,0.24944180149850897
2024-01-01T00:45:00,8,46.82540386921008,22.250044889449164,58.66024087082029,500.0826348501729,0,380.2320155558474,22.09954896746674,55.31677804160145,0.8168098870413583,0.06372323815546699,1,0.2757649179396442
2024-01-01T00:45:00,9,29.86275116724208,22.14270229884169,59.869945443261024,582.1722265103153,0,340.6683957994857,22.717593934983068,50.49536550406344,0.9286858142247603,0.0937340678976159,1,0.3848895856231523
2024-01-01T00:45:00,10,40.08258103195105,22.88032126688025,54.97891934781936,520.3503845103926,0,320.8110615858803,23.489123112584128,58.4850961603316,0.672398238225235,0.07283010074578833,1,0.32091471487508627
2024-01-01T01:00:00,1,36.22045585607827,22.10925904095615,61.21697278709453,424.73702363486353,0,341.6677359745225,22.77467675178495,49.926807036311324,0.6325363025551386,0.036025629217039515,1,0.1248409903822306
2024-01-01T01:00:00,2,46.43487971995313,22.188178595535643,59.8231793479727,466.8954647681198,0,304.18184774095135,22.334614993356602,39.7790633946632,0.7119266687547464,0.07646479317335246,1,0.2997921885857314
2024-01-01T01:00:00,3,36.45437131437539,22.68304445631628,57.65045793136542,480.4234956525252,0,359.4937087444681,22.976874300406696,39.04099400620075,0.7185273001138591,0.09483249622705268,1,0.44834132602416454
2024-01-01T01:00:00,4,38.26098898364463,21.759107161263557,57.40415817358497,485.58638855852615,0,322.00130365963844,21.479881627171224,43.299125864079,1.0718895705024771,0.1357260763191431,1,0.2936782540798258
2024-01-01T01:00:00,5,49.39728793064949,22.46334611219983,55.72275667000444,500.4173441055368,0,322.432766767103,22.21828205896264,61.482551409297564,0.4699405777881892,0.041067880569912674,1,0.33152826050088585
2024-01-01T01:00:00,6,42.30492987183505,22.637102467316,56.13817886055673,532.9289083669704,0,314.78941333539694,22.116068001017997,55.69501647993997,0.7020147756326407,0.04508595014261977,1,0.1294820842919503
2024-01-01T01:00:00,7,41.79594865885421,23.31365186356885,58.32650219666802,486.6599648224607,0,328.6211052001157,23.487840553500206,46.239125382971594,1.038248423874157,0.16529478201800904,1,0.2716462522342308
2024-01-01T01:00:00,8,37.6082861080251,22.909720639662957,62.4073647637908,524.7837102834081,0,315.31032026538156,23.161094553134383,51.42301657461186,0.7743641397845281,0.05475044105979496,1,0.3090813544589757
2024-01-01T01:00:00,9,35.5481736204638,22.983927183667333,57.74594195813723,518.9035151415775,0,379.905557027421,23.19300709669811,62.74989690951171,1.0127332492985177,0.11189422052547719,1,0.31066925359180025
2024-01-01T01:00:00,10,42.654230083763935,22.39150741762662,55.949789588784064,549.1856181523603,0,313.2305474035018,22.277215387781713,44.61365502742781,0.7992727498079649,0.12063913110455288,1,0.2622020869439407
2024-01-01T01:15:00,1,41.94975791347412,23.0242227300726,57.11875115163812,464.6448345958128,0,331.1549030750932,22.891906231967287,58.75783777535622,0.731802726164769,0.07300892252912614,1,0.2728281528884662
2024-01-01T01:15:00,2,35.3987713141543,22.591742624775065,56.25112079724889,430.07603825330057,0,323.1797729666261,22.925652590412845,60.90675558889946,1.0694766604083266,0.11820990025829259,1,0.17800517144284161
2024-01-01T01:15:00,3,34.08685025056339,22.627580609266783,60.76938642254665,439.3865468204022,0,321.6110233691695,22.27525036817348,43.220258096012316,0.8953509061684052,0.08915590991214416,1,0.21845247211135768
2024-01-01T01:15:00,4,40.72198568865606,22.11756221221368,59.282235149110704,509.6153103965064,0,330.25002937520503,22.19037015342224,52.788614569589825,0.7901718290394241,0.08788417070415913,1,0.2685059184456492
2024-01-01T01:15:00,5,45.75192146629409,22.99618922852421,55.62856997933483,479.1477994721237,0,322.86323430480417,23.42772607288496,41.75132454380969,0.6204498764135122,0.07920212928167805,1,0.3400876011256225
2024-01-01T01:15:00,6,36.70402445075639,22.7082287020556,57.29072805474205,481.4366629580571,0,309.4596418293047,22.896182912624678,61.42033431465614,0.7635524098155098,0.08889389297117732,1,0.29833187152844487
2024-01-01T01:15:00,7,40.96141884478988,22.852521317602672,62.97252941290247,567.467480045933,0,307.59969006196576,22.99676696342321,50.58398057195177,0.6889108460654197,0.056302008127213726,1,0.35600681084213237
2024-01-01T01:15:00,8,40.18648631604311,22.19627664092744,56.01069733416063,517.7786894148041,0,291.019418247962,22.377510621599942,44.308460112079715,0.6398488532861213,0.0873393783185407,1,0.3914034254575632
2024-01-01T01:15:00,9,38.86187973263975,22.9435714339024,58.47941366234741,528.1927037621964,0,332.04192650689805,23.111304394007213,55.369814071434675,0.9623422956691496,0.1310754851641778,1,0.2598325102019757
2024-01-01T01:15:00,10,32.01030359932377,22.54616361732915,53.8127525141155,543.3103790797395,0,343.0217730865854,22.500613468558004,53.77756359474978,0.6334426703937655,0.04029805888508389,1,0.2589675237214956
2024-01-01T01:30:00,1,37.60942522196034,22.48510157182352,53.394711840775074,415.1161856055871,0,311.5542067410367,21.898968397089185,57.45583370398043,0.6037190912711372,0.04291718753941172,1,0.41982849821689155
2024-01-01T01:30:00,2,52.63385678274389,22.15783756101493,55.71659746657906,509.7151549483947,0,329.19525216319806,21.50579744997474,43.48901590236388,0.9741745328792679,0.10808402897680172,1,0.2208879820608873
2024-01-01T01:30:00,3,49.73713701159232,22.354179941994403,58.17367070991228,484.3312055138746,0,331.7724936808446,22.45038413750002,69.7181528960602,0.7918196948309165,0.0933975449974229,1,0.19641779985028274
2024-01-01T01:30:00,4,48.03165891225306,21.978063762153244,59.41961293160412,507.22575614190544,0,326.12199716373107,21.89694013625534,57.743296788126536,0.5009678153419912,0.07805874442409949,1,0.23994124677122286
2024-01-01T01:30:00,5,45.85593263249717,22.372344165032494,55.642522694456254,465.4199215311123,0,299.120375433373,23.00929835348535,47.72718154807621,0.8670131369794845,0.10322401955102098,1,0.18002613499389014
2024-01-01T01:30:00,6,37.16417335873204,22.56625159752096,57.37450840274085,497.90913626988646,0,358.7247088314014,22.61815439247444,66.57499246401501,0.6562529140981395,0.06261245959070584,1,0.1909684601506142
2024-01-01T01:30:00,7,43.00302242481125,23.227892920652472,58.22102727882527,532.5862269503419,0,342.5786240987101,23.986219703410477,55.64710846063535,0.7863245790247768,0.11425186929723202,1,0.20731001072919028
2024-01-01T01:30:00,8,44.32948972494216,22.372840350761106,57.46705255640264,543.7046732821946,0,315.4030119899798,22.083809559677118,48.40532201320399,0.8742078039079046,0.09906013876607157,1,0.26415176387995704
2024-01-01T01:30:00,9,37.727721940976735,23.360073917096777,63.05687842843882,557.4384805542743,0,332.70256036766835,23.869086865820442,52.04615237080947,1.0809118994425821,0.1364891257630587,1,0.344763165088122
2024-01-01T01:30:00,10,38.06463949585162,22.227842004731173,58.29245452966607,566.3610473690403,0,314.7161355796286,22.40844009132816,58.473874223658584,0.8965583879857645,0.08298859583533186,1,0.28728750208843024
2024-01-01T01:45:00,1,43.5534978060415,21.88618476740034,58.73268927435583,466.36442048220135,0,326.97326153288276,22.367675200097278,58.976784872041236,0.6246439613887625,0.07740347383272292,1,0.2357277466726696
2024-01-01T01:45:00,2,40.19120145481714,22.54540923921004,58.40524671995251,468.31558198574834,0,337.3285375352584,22.256539659252585,59.25139786742415,0.9989423278150109,0.12359858395261789,1,0.4522774274406507
